author,author_timezone,commit_message,lines_added,lines_removed,n_commits,n_projects_c,complexity,cognitive_complexity,duplicated_blocks,duplicated_files,duplicated_lines_density,violations,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,open_issues,sqale_debt_ratio,code_smells,bugs,reliability_rating,vulnerabilities,security_rating,files,comment_lines_density,n_measures,n_projects_m,effort,message,blocker,critical,info,major,minor,issue_code_length,n_issues,n_projects_i,clusters,quality_rating
Karl Pauls,0.0,174.91216557294297,36.91620393740535,33.506562342251385,3962,1,10558.857142857143,11430.085714285715,261.1142857142857,114.68571428571428,7.945714285714286,6621.685714285714,37.114285714285714,551.8857142857142,2930.057142857143,2862.8,239.82857142857142,6621.685714285714,3.7657142857142873,6429.02857142857,54.771428571428565,5.0,137.88571428571427,4.0,733.8,30.40571428571429,35,1,24.774193548387093,9220.0,1.0,14.0,0.0,82.0,58.0,0.012903225806451613,155.0,1.0,Excellent programming skills,0.956290628447785
Karl Wright,0.0,191.58823529411762,29.254901960784316,10.823529411764708,51,1,8329.722222222223,5626.61111111111,564.1111111111112,96.5,7.399999999999999,3793.944444444444,6.722222222222222,349.61111111111114,1917.388888888889,1304.7222222222224,215.5,3793.944444444444,3.8722222222222213,3709.388888888889,9.5,4.0,75.05555555555556,4.0,623.3888888888888,13.711111111111107,18,1,12.72,1444.0,0.0,1.0,0.0,12.0,12.0,0.0,25.0,1.0,Good programming skills,0.8920607525944605
Kenney Westerhof,0.0,272.0,4.0,1.3333333333333333,3,1,2579.333333333333,1400.666666666667,155.66666666666666,19.33333333333333,8.8,1676.333333333333,0.0,86.66666666666669,623.0,828.0,138.66666666666666,1676.333333333333,3.766666666666666,1654.333333333333,13.333333333333336,4.0,8.666666666666666,3.333333333333333,282.3333333333333,16.866666666666664,3,1,10.0,114.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,Good programming skills,0.8920607525944605
"Kevin Joseph Menard, Jr",0.0,164.78571428571428,14.857142857142858,0.2857142857142857,14,1,26265.0,18448.0,1512.0,330.0,5.3,13333.0,106.0,554.0,6478.0,5811.0,384.0,13333.0,3.5,11764.0,1442.0,5.0,127.0,4.0,2392.0,11.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good programming skills,0.8920607525944605
Kevin Wilfong,0.0,196.745777027027,102.90202702702706,8.602195945945946,1184,1,57960.093023255824,50119.95348837209,2592.325581395349,267.3488372093023,15.582558139534873,24123.23255813953,174.05813953488368,1095.1627906976744,8823.372093023256,13548.360465116279,482.2790697674418,24123.23255813953,3.2639534883720995,23156.91860465116,546.4651162790698,5.0,419.8488372093023,4.0,1458.1279069767445,10.258139534883725,86,1,12.887272727272727,18153.0,3.0,11.0,1.0,158.0,102.0,0.06181818181818183,275.0,1.0,Good programming skills,0.8920607525944605
Kristian Rosenvold,0.0,196.88673139158573,25.067961165048548,16.97411003236246,309,1,4246.038461538462,2738.769230769231,198.32051282051282,42.012820512820504,6.379487179487178,1878.692307692308,4.0,435.6282051282051,716.0,653.8205128205128,69.24358974358975,1878.692307692308,3.5615384615384595,1834.5128205128208,37.17948717948718,4.0,7.0,4.0,218.02564102564102,30.629487179487185,78,1,14.979166666666664,2708.0,1.0,7.0,0.0,20.0,20.0,0.0,48.0,1.0,Excellent programming skills,0.956290628447785
Kristopher J. Nuttycombe,0.0,222.5,1.0,0.5,2,2,6165.5,3747.0,422.0,132.0,44.1,2805.5,11.0,496.0,1291.0,967.5,40.0,2805.5,4.55,2748.0,32.5,5.0,25.0,4.0,318.0,31.05,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.9697124403149269
Leo Sutic,0.0,156.0,11.0,10.0,1,1,885.0,569.0,164.0,10.0,9.8,340.0,0.0,40.0,174.0,121.0,5.0,340.0,5.2,319.0,15.0,4.0,6.0,3.0,51.0,28.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Luc Maisonobe,0.0,185.01538461538465,70.21538461538462,49.369230769230775,65,1,8688.5,4830.0,418.0,100.0,6.449999999999998,3106.25,17.0,809.0,1347.0,894.25,39.0,3106.25,3.1,2956.25,138.0,5.0,12.0,4.0,441.5,30.0,4,1,30.580645161290327,2006.0,0.0,0.0,0.0,25.0,6.0,0.1935483870967742,31.0,1.0,Excellent programming skills,0.956290628447785
Lukasz Lenart,0.0,128.45427728613572,119.33923303834808,1.3657817109144543,339,1,3811.615384615385,3295.769230769231,61.30769230769231,35.53846153846154,3.915384615384616,1233.076923076923,49.30769230769231,61.07692307692307,749.5384615384614,355.07692307692315,18.076923076923077,1233.076923076923,4.261538461538462,1188.4615384615386,30.30769230769231,5.0,14.307692307692307,4.0,301.92307692307685,17.96923076923077,13,1,31.155555555555555,13687.0,1.0,10.0,3.0,123.0,43.0,0.022222222222222227,180.0,1.0,Excellent programming skills,0.956290628447785
Manuel L. Santillan,0.0,179.34337349397592,56.83734939759036,5.596385542168674,166,1,13909.0,14873.0,341.75,147.0,8.075,9186.25,46.25,834.0,4122.25,3904.0,279.75,9186.25,3.8,8824.75,76.0,5.0,285.5,4.0,938.75,26.775,4,1,15.886363636363635,2538.0,0.0,2.0,0.0,17.0,25.0,0.0,44.0,1.0,Excellent programming skills,0.956290628447785
Marcel Offermans,0.0,212.83027794204614,40.15848610289769,13.89237137788291,1691,1,10341.111111111111,11242.5,250.38888888888889,109.61111111111113,7.655555555555557,6528.166666666668,37.77777777777778,563.7222222222222,2878.6111111111113,2833.888888888889,214.16666666666663,6528.166666666668,3.6722222222222216,6340.333333333332,53.72222222222222,5.0,134.11111111111111,4.0,711.1666666666665,29.88333333333333,18,1,21.384615384615387,1921.0,0.0,8.0,0.0,19.0,12.0,0.0,39.0,1.0,Excellent programming skills,0.956290628447785
Maria Odea B. Ching,0.0,221.74285714285716,28.4,9.071428571428571,70,1,2152.3,1504.4,151.0,20.0,9.679999999999996,1307.5,0.0,82.55,533.0,583.05,108.9,1307.5,3.51,1289.85,6.9,1.45,10.75,3.6,242.35,16.955000000000002,20,1,20.258620689655174,3373.0,0.0,12.0,0.0,32.0,14.0,0.0,58.0,1.0,Good programming skills,0.8920607525944605
Mario Ivankovits,0.0,254.2324388318864,16.765588003157063,6.988950276243094,2534,2,2865.31090487239,1940.8283062645007,56.11368909512761,18.986078886310906,4.065429234338743,1136.1647331786544,1.7679814385150812,75.12993039443154,669.491879350348,309.9303944315545,79.84454756380511,1136.1647331786544,3.0120649651972258,1118.155452436195,7.183294663573085,4.596287703016241,10.825986078886313,4.0,243.1740139211137,18.52529002320186,431,2,16.06145251396648,32706.0,2.0,20.0,3.0,275.0,237.0,0.0074487895716946,537.0,1.0,Good programming skills,0.8920607525944605
Mark Emlyn David Thomas,0.0,222.36842105263162,32.65311004784689,29.916267942583733,418,2,5511.0526315789475,3893.0,583.0,198.78947368421046,65.0736842105263,3001.7894736842104,19.789473684210527,144.42105263157896,1393.6315789473686,1387.473684210526,56.47368421052632,3001.7894736842104,6.105263157894738,2870.578947368421,52.631578947368425,4.684210526315789,78.57894736842105,3.2105263157894735,321.5263157894737,23.82105263157895,19,2,20.943661971830984,11353.0,1.0,6.0,0.0,68.0,67.0,0.04929577464788732,142.0,1.0,Excellent programming skills,0.9697124403149269
Mark R. Diggory,0.0,257.57954545454544,16.670454545454547,2.8068181818181817,88,16,2201.625,1723.25,139.04545454545453,33.98863636363637,28.12159090909092,1194.0681818181818,27.78409090909091,158.4318181818182,476.5340909090909,512.0909090909091,19.227272727272727,1194.0681818181818,4.806818181818179,1161.3636363636365,18.556818181818183,3.8068181818181817,14.147727272727273,3.0681818181818183,118.1590909090909,26.46136363636364,88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.9697124403149269
Mark Thomas,0.0,194.54803865832858,16.118249005116542,12.371802160318362,1759,5,2530.3110307414104,1703.5424954792045,149.37974683544303,44.29294755877033,22.78354430379747,1582.175406871609,6.0578661844484625,150.75768535262202,448.25135623869795,952.8065099457505,24.301989150090414,1582.175406871609,3.2130198915009003,1542.3074141048826,9.392405063291141,4.44122965641953,30.475587703435806,3.2025316455696204,86.93851717902349,19.131826401446602,553,5,16.593471810089017,21135.0,3.0,26.0,3.0,124.0,181.0,0.11869436201780414,337.0,4.0,Excellent programming skills,0.9697124403149269
Markus Dahm,0.0,136.08631921824104,11.570032573289902,6.0016286644951125,614,1,6356.355072463768,4604.260869565217,829.5144927536232,203.8695652173913,48.42971014492754,3591.0507246376815,34.13768115942029,172.41304347826087,1517.0942028985507,1815.5797101449273,51.82608695652174,3591.0507246376815,6.678985507246367,3462.1014492753625,70.71014492753623,5.0,58.23913043478261,4.0,367.8043478260869,47.58115942028999,138,1,11.616,7680.0,1.0,11.0,2.0,65.0,46.0,0.08,125.0,1.0,Excellent programming skills,0.9697124403149269
Martin Cooper,0.0,323.5486284289277,55.571072319202,36.443890274314214,401,4,473.6684782608696,333.8641304347826,66.26086956521739,12.266304347826088,46.9163043478261,262.95108695652175,3.516304347826087,35.91847826086956,103.3695652173913,91.82065217391305,28.32608695652174,262.95108695652175,4.433152173913043,257.1195652173913,4.108695652173913,3.967391304347826,1.7228260869565215,1.7173913043478262,28.820652173913047,35.3483695652174,184,4,21.375,7856.0,0.0,13.0,6.0,79.0,54.0,0.0,152.0,4.0,Excellent programming skills,0.9697124403149269
Martin van den Bemt,0.0,215.4090909090909,8.681818181818182,12.545454545454545,22,8,3014.157894736842,2531.1052631578946,190.73684210526315,56.526315789473685,27.59473684210526,1658.052631578947,64.57894736842105,212.15789473684208,638.8947368421052,715.8947368421052,26.52631578947368,1658.052631578947,4.8421052631578965,1632.526315789474,18.157894736842106,3.5263157894736836,7.36842105263158,3.263157894736842,181.68421052631575,23.157894736842106,19,8,5.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Excellent programming skills,0.9697124403149269
Matt Sicker,0.0,156.0,17.5,5.277777777777779,18,1,3390.0,2265.0,88.0,31.0,5.4,1615.0,1.0,212.0,427.0,961.0,14.0,1615.0,2.5,1556.0,7.0,4.0,52.0,4.0,104.0,17.599999999999994,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Matthew Hawthorne,0.0,189.16666666666663,69.0,13.366666666666667,30,2,5196.769230769231,2870.8461538461543,171.76923076923075,70.30769230769229,10.36923076923077,2095.4615384615386,4.769230769230768,430.23076923076917,765.0769230769231,830.6923076923077,64.69230769230771,2095.4615384615386,3.3384615384615377,2012.3076923076926,67.92307692307692,4.461538461538462,15.230769230769232,4.0,311.0,30.199999999999992,13,2,25.653846153846153,1335.0,0.0,1.0,1.0,16.0,8.0,0.0,26.0,2.0,Excellent programming skills,0.956290628447785
Matthew Jason Benson,0.0,171.79771784232366,13.188796680497925,5.669087136929461,964,17,6359.714285714284,5712.861003861003,211.86100386100387,36.4980694980695,6.4965250965250965,2658.277992277993,16.285714285714285,154.33976833976834,946.2509652509652,1522.6833976833975,18.71814671814672,2658.277992277993,4.04903474903477,2580.3822393822393,54.698841698841704,4.084942084942085,23.196911196911202,3.9613899613899615,226.55598455598457,17.03745173745175,259,17,19.271844660194176,5830.0,0.0,5.0,1.0,64.0,33.0,0.0,103.0,3.0,Excellent programming skills,0.9697124403149269
Maurice (Mike) L. Kienenberger,0.0,193.0,2.0,2.0,1,1,26467.0,18434.0,1510.0,328.0,5.2,13526.0,106.0,552.0,6575.0,5899.0,394.0,13526.0,3.6,11956.0,1443.0,5.0,127.0,4.0,2503.0,11.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good programming skills,0.8920607525944605
Maurizio Cucchiara,0.0,182.39863945578233,18.205442176870747,18.68027210884354,735,1,3851.096618357488,3425.405797101449,93.512077294686,48.45893719806764,6.314009661835753,1285.9468599033814,50.613526570048315,66.92753623188406,801.3381642512078,349.53140096618364,17.536231884057973,1285.9468599033814,4.104830917874399,1232.5893719806766,33.53623188405797,5.0,19.821256038647338,4.0,296.3719806763285,15.128502415458893,207,1,16.957894736842107,25109.0,2.0,13.0,2.0,242.0,121.0,0.013157894736842105,380.0,1.0,Good programming skills,0.8920607525944605
Michael Becke,0.0,169.0,1.3333333333333333,7.333333333333332,3,2,1243.6666666666667,849.0,92.33333333333331,18.0,8.466666666666667,632.3333333333334,0.0,130.33333333333334,246.0,253.0,3.0,632.3333333333334,3.9666666666666655,586.0,3.0,4.0,43.33333333333334,4.0,100.66666666666669,26.366666666666664,3,2,4.333333333333333,289.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,2.0,Excellent programming skills,0.956290628447785
Michael E. Rodriguez,0.0,238.49693251533745,86.49693251533743,6.374233128834356,326,1,4721.115384615385,5109.961538461538,93.03846153846152,36.03846153846154,5.176923076923076,2505.230769230769,28.884615384615387,197.3076923076923,1174.0,1023.8461538461537,81.19230769230771,2505.230769230769,3.6653846153846152,2442.115384615385,25.57692307692308,5.0,37.53846153846154,4.0,312.61538461538464,36.45,26,1,30.92,2539.0,0.0,3.0,0.0,32.0,15.0,0.0,50.0,1.0,Excellent programming skills,0.956290628447785
Michael Han,7.0,520.031007751938,24.550387596899228,41.45736434108528,129,1,10111.0,8916.5,384.0,107.0,5.0,4981.5,18.0,534.0,2199.5,2153.0,77.0,4981.5,3.1,4471.5,33.0,5.0,477.0,4.0,493.0,13.5,2,1,10.833333333333336,393.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,1.0,Good programming skills,0.8920607525944605
Michael Osipov,0.0,209.34,9.84,10.14,50,3,7904.681818181818,5159.0,634.5,120.22727272727272,11.813636363636364,3322.909090909091,6.136363636363638,292.8636363636364,1739.3181818181818,1154.1363636363635,130.45454545454547,3322.909090909091,3.7772727272727264,3261.5,11.545454545454545,4.090909090909091,49.86363636363637,3.954545454545455,614.5454545454545,13.663636363636366,22,3,17.88888888888889,556.0,0.0,0.0,2.0,3.0,4.0,0.0,9.0,1.0,Good programming skills,0.8920607525944605
Michael Ray Gentry,0.0,171.5,3.0,2.0,2,1,26147.5,18362.0,1504.5,328.0,5.3,13300.5,105.5,546.0,6461.5,5805.0,382.5,13300.5,3.5,11740.0,1441.0,5.0,119.5,4.0,2380.5,11.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good programming skills,0.8920607525944605
Michael Smith,0.0,451.75225225225233,60.234234234234236,28.07207207207207,222,1,2880.583333333333,2300.333333333333,112.83333333333331,13.472222222222221,7.887499999999998,1445.625,13.263888888888891,303.6666666666667,529.4166666666666,582.9861111111112,16.291666666666668,1445.625,3.3097222222222227,1414.333333333333,15.527777777777779,5.0,15.763888888888891,4.0,101.15277777777777,22.99444444444445,72,1,14.320652173913045,11343.0,4.0,19.0,6.0,70.0,85.0,0.13043478260869565,184.0,1.0,Good programming skills,0.8920607525944605
Michi Mutsuzaki,0.0,190.20960698689962,25.553129548762737,14.503639010189225,687,1,9298.208333333334,8356.625,315.0833333333333,99.33333333333331,5.779166666666669,4759.5,17.083333333333332,516.0416666666666,2040.416666666667,2117.875,68.08333333333333,4759.5,3.1,4310.833333333333,32.208333333333336,5.0,416.45833333333326,4.0,436.0,13.220833333333326,24,1,8.0,946.0,0.0,4.0,0.0,4.0,6.0,0.0,14.0,1.0,Good programming skills,0.8920607525944605
Mithun Radhakrishnan,0.0,184.0,141.0,66.0,1,1,88656.0,72892.0,4415.0,457.0,17.0,36639.0,235.0,1638.0,12922.0,20963.0,881.0,36639.0,3.2,35261.0,734.0,5.0,644.0,4.0,2122.0,9.7,1,1,10.75,258.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,Extremely bad programming skills,0.18193617864282763
Mladen Turk,0.0,178.28194297782466,36.7571277719113,25.34741288278775,947,1,219.28378378378375,200.5216216216216,36.17567567567568,7.651351351351353,52.7881081081081,252.5081081081081,5.524324324324326,36.53243243243243,150.5351351351351,59.91621621621621,0.0,252.5081081081081,7.205945945945919,247.16486486486485,5.343243243243244,4.0,0.0,1.0,13.55945945945946,23.760270270270098,370,1,20.642857142857142,1644.0,3.0,4.0,0.0,12.0,9.0,0.0,28.0,1.0,Excellent programming skills,0.9697124403149269
Morgan James Delagrange,0.0,184.4375634517766,25.556345177664976,33.354314720812184,985,2,3323.5190311418687,2557.231833910035,94.2560553633218,43.134948096885815,8.232871972318346,1499.3806228373705,11.633217993079587,190.3252595155709,796.9134948096886,481.51557093425606,18.993079584775085,1499.3806228373705,4.234948096885821,1473.121107266436,11.453287197231836,4.460207612456747,14.806228373702426,4.0,266.916955017301,24.72941176470589,289,2,14.678391959798994,25465.0,4.0,22.0,2.0,220.0,150.0,0.05778894472361809,398.0,2.0,Excellent programming skills,0.956290628447785
Namit Jain,0.0,401.6275528169014,76.08327464788732,25.181866197183094,11360,1,39394.61338797814,33977.830601092886,1905.0423497267761,197.75409836065572,14.729508196721284,17203.465846994535,167.71038251366122,765.2267759562842,6772.245901639344,8889.079234972678,609.2035519125683,17203.465846994535,3.63114754098357,16385.781420765026,438.46448087431696,5.0,379.21994535519127,4.0,1134.2158469945355,12.038251366120233,732,1,14.642757660167133,188042.0,15.0,181.0,3.0,1280.0,1393.0,0.033426183844011144,2872.0,1.0,Good programming skills,0.8920607525944605
Navis Ryu,0.0,185.30795454545452,13.486363636363635,30.270454545454545,880,1,102171.07352941176,84007.41176470589,5374.5,687.0588235294118,18.908823529411762,41712.60294117647,253.30882352941174,1890.6323529411768,15354.411764705883,23221.264705882357,992.9852941176473,41712.60294117647,3.213235294117643,40154.9705882353,810.3529411764706,5.0,747.2794117647059,4.0,2599.6764705882347,9.717647058823538,68,1,39.47338319401672,180780.0,25.0,105.0,0.0,1281.0,862.0,0.06423229212494501,2273.0,1.0,Extremely bad programming skills,0.18193617864282763
Neil O'Toole,0.0,256.1666666666667,51.66666666666666,1.6666666666666667,6,1,9977.75,6164.25,360.0,123.0,11.8,4078.5,9.0,874.5,1866.25,1296.75,32.0,4078.5,3.4,4003.5,60.0,5.0,15.0,4.0,457.0,29.5,4,1,4.454545454545454,577.0,0.0,3.0,0.0,2.0,6.0,0.0,11.0,1.0,Excellent programming skills,0.956290628447785
Niall Kegan Pemberton,0.0,240.60721062618595,21.66350411132195,18.31878557874763,1581,4,2361.438502673797,1441.6122994652405,185.24598930481284,33.216577540106954,11.757219251336947,916.7192513368983,1.3128342245989304,147.20320855614975,413.3395721925133,337.52139037433153,17.342245989304814,916.7192513368983,3.95026737967916,887.8850267379678,19.708556149732622,3.6711229946524058,9.12566844919786,3.3262032085561497,125.79946524064172,30.625401069518706,374,4,15.671081677704196,63812.0,0.0,47.0,4.0,376.0,479.0,0.05187637969094923,906.0,4.0,Excellent programming skills,0.9697124403149269
Niall Pemberton,0.0,232.25382870107768,22.03006239364719,7.653715258082813,3526,15,3130.694183864916,2509.8752345215757,202.28705440900563,36.50281425891182,18.610506566604148,1801.5225140712946,101.70356472795496,364.9080675422138,611.0712945590993,683.2073170731708,40.632270168855534,1801.5225140712946,4.3868667917448345,1759.8818011257035,24.650093808630395,4.321763602251407,16.9906191369606,3.689493433395872,165.68386491557223,29.829737335834952,1066,15,23.885887284583134,456302.0,27.0,654.0,46.0,3759.0,1955.0,0.05045800341561869,6441.0,6.0,Excellent programming skills,0.9697124403149269
Nick Burch,0.0,208.5531914893617,12.936170212765957,5.404255319148937,47,2,1929.857142857143,1202.4285714285713,218.35714285714286,35.964285714285715,10.564285714285717,729.4642857142858,0.10714285714285714,69.35714285714286,315.5357142857143,315.64285714285717,28.82142857142857,729.4642857142858,4.110714285714283,691.8928571428571,16.357142857142858,4.0,21.214285714285715,2.9285714285714284,131.67857142857142,35.90714285714285,28,2,4.5,311.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,1.0,Excellent programming skills,0.956290628447785
Nicola Ken Barozzi,0.0,214.43023255813952,108.9593023255814,5.558139534883722,172,2,1001.4666666666667,994.2666666666668,21.66666666666667,5.933333333333334,4.58,536.6666666666666,1.8666666666666667,63.53333333333333,257.53333333333336,202.33333333333331,11.4,536.6666666666666,3.2,503.2,30.266666666666666,3.6,3.2,3.4,41.93333333333333,28.14666666666666,15,1,16.90810810810811,13514.0,2.0,16.0,3.0,85.0,79.0,0.016216216216216217,185.0,1.0,Excellent programming skills,0.956290628447785
Nigel Daley,0.0,232.66666666666663,63.83333333333334,9.583333333333334,12,1,11772.0,11210.0,1224.0,75.0,24.4,7442.0,61.0,297.0,3119.0,3888.0,77.0,7442.0,5.0,6791.0,215.0,5.0,436.0,4.0,404.0,5.9,1,1,46.75,163.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,Good programming skills,0.8920607525944605
Niklas Gustavsson,0.0,244.12087912087912,25.35164835164835,30.43956043956044,91,2,787.6666666666665,664.6666666666666,34.5,22.08333333333333,41.7,399.66666666666674,0.16666666666666666,59.33333333333334,197.0,131.75,11.416666666666664,399.66666666666674,4.383333333333333,382.08333333333326,1.75,3.25,15.833333333333336,1.5,59.41666666666666,30.07500000000001,12,2,18.0,6936.0,1.0,8.0,3.0,61.0,41.0,0.0,114.0,2.0,Excellent programming skills,0.9697124403149269
Ning Zhang,0.0,209.44572368421046,48.72642543859649,82.81798245614036,1824,1,34933.33050847457,30375.245762711864,1675.457627118644,174.72033898305085,14.587288135593235,14965.847457627118,180.77966101694915,700.2457627118644,6232.63559322034,7272.983050847459,579.2033898305085,14965.847457627118,3.5338983050847497,14199.42372881356,417.83050847457633,5.0,348.5932203389831,4.0,1057.9322033898304,12.323728813559336,118,1,58.88649706457926,34251.0,5.0,36.0,1.0,236.0,233.0,0.04500978473581213,511.0,1.0,Good programming skills,0.8920607525944605
Oleg Kalnichevski,0.0,189.29943469205597,25.09047902409997,19.296251115739363,33610,3,5174.924091347701,3640.1447410743,511.10453522032816,97.05082019942104,12.19890640077194,2227.2756513348345,4.53232550659376,314.39594724991963,1121.456416854294,724.6130588613703,62.277902862656795,2227.2756513348345,4.037825667417136,2175.663235767128,5.789964618848503,3.748472177549051,45.822450948858155,3.9604374396912188,411.991315535542,16.731103248632966,3109,3,21.674611398963734,419270.0,21.0,564.0,180.0,3293.0,2697.0,0.025758697261287936,6755.0,2.0,Excellent programming skills,0.9697124403149269
Oliver Heger,0.0,224.7549536256324,41.639439291736934,30.23060708263069,9488,4,6220.0567772890845,3375.1495401839265,109.34066373450621,26.757696921231503,4.7910835665734135,1803.4882047181127,43.116753298680536,240.18152738904442,680.0283886445421,822.563774490204,17.597760895641745,1803.4882047181127,2.505597760895642,1769.5253898440626,17.43262694922031,4.3098760495801685,16.530187924830066,4.0,316.36265493802483,26.801759296281837,2501,4,22.06870229007633,117880.0,7.0,208.0,40.0,989.0,721.0,0.043256997455470736,1965.0,4.0,Excellent programming skills,0.9697124403149269
Olivier Lamy,0.0,194.40231788079467,6.168874172185429,3.764900662251656,604,20,3917.278145695365,3208.218543046358,176.0132450331126,40.37086092715232,9.092052980132447,1699.7682119205301,40.450331125827816,221.39735099337744,771.2847682119207,641.2185430463577,25.41721854304636,1699.7682119205301,3.9417218543046375,1624.0529801324506,51.34437086092715,4.437086092715231,24.370860927152318,3.7748344370860933,219.58278145695363,26.054304635761625,151,20,14.73684210526316,2562.0,0.0,0.0,1.0,17.0,20.0,0.0,38.0,2.0,Excellent programming skills,0.9697124403149269
Ortwin Glueck,0.0,150.015625,17.046875,2.359375,64,2,2323.24,1685.76,131.84,36.76,6.864000000000001,1045.12,2.6,250.4,396.48,390.88,4.76,1045.12,4.38,1023.16,2.32,4.0,19.64,4.0,205.8,19.420000000000005,25,2,20.916666666666668,1447.0,0.0,1.0,2.0,15.0,6.0,0.0,24.0,2.0,Good programming skills,0.8920607525944605
Owen O'Malley,0.0,244.2506690454951,186.8599464763604,12.490633363068689,1121,1,97977.88461538461,82743.21153846152,5468.403846153846,639.6153846153846,19.40384615384615,39985.53846153846,240.48076923076923,1844.5961538461536,14765.307692307693,22203.634615384613,931.5192307692308,39985.53846153846,3.3269230769230753,38425.5,838.8269230769231,5.0,721.2115384615386,4.0,2424.7115384615386,9.388461538461534,52,1,55.368505623995716,141045.0,14.0,99.0,2.0,1022.0,730.0,0.047134440278521685,1867.0,1.0,Extremely bad programming skills,0.18193617864282763
Pascal Schumacher,0.0,143.1578947368421,9.736842105263158,6.842105263157895,133,17,3922.347222222222,2719.458333333333,140.19444444444446,30.569444444444446,5.6249999999999964,1710.888888888889,30.83333333333333,170.65277777777774,719.3472222222223,730.5277777777777,59.52777777777778,1710.888888888889,3.2666666666666675,1651.4722222222224,22.54166666666667,3.8055555555555554,36.875,3.013888888888889,240.23611111111111,26.797222222222214,72,12,1.6666666666666667,107.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,Excellent programming skills,0.9697124403149269
Patrick D. Hunt,0.0,193.16753022452502,28.055020972119422,9.750555144337527,4053,1,9670.5,8598.0,333.6041666666667,101.1875,5.072916666666669,4818.791666666667,17.833333333333332,514.0625,2110.6041666666665,2102.5625,73.72916666666667,4818.791666666667,3.099999999999997,4347.145833333333,32.5,5.0,439.14583333333326,4.0,466.29166666666674,13.337500000000007,48,1,12.03921568627451,6722.0,0.0,5.0,0.0,48.0,49.0,0.0196078431372549,102.0,1.0,Good programming skills,0.8920607525944605
Patrick H. Luby,0.0,330.6,46.8,24.2,5,1,824.0,489.2,177.6,40.0,50.46,570.2,24.0,13.6,212.8,285.8,34.0,570.2,5.8,570.2,0.0,1.0,0.0,1.0,50.0,33.3,5,1,8.285714285714286,860.0,0.0,2.0,1.0,5.0,6.0,0.0,14.0,1.0,Excellent programming skills,0.9697124403149269
Paul Libbrecht,0.0,292.0632911392405,14.968354430379748,6.19620253164557,316,1,5196.085365853659,3798.841463414634,74.37804878048779,56.69512195121951,4.584146341463414,1998.378048780488,6.012195121951219,106.76829268292684,1194.3414634146338,666.1585365853657,25.09756097560976,1998.378048780488,4.651219512195119,1976.7682926829266,10.317073170731707,4.0,11.292682926829267,4.0,522.109756097561,25.240243902439012,82,1,15.10958904109589,4124.0,0.0,5.0,0.0,39.0,29.0,0.0,73.0,1.0,Good programming skills,0.8920607525944605
Paul Yang,0.0,192.0,81.26027397260275,27.147260273972602,292,1,43032.68,37559.84,1966.84,204.48,15.9,18008.72,204.2,913.36,6993.36,9465.56,432.24,18008.72,3.4000000000000004,17185.56,458.88,5.0,364.28,4.0,1159.6,10.656,25,1,18.287356321839077,5321.0,1.0,11.0,0.0,30.0,45.0,0.011494252873563218,87.0,1.0,Good programming skills,0.8920607525944605
Peter A Royal Jr,0.0,204.67452830188682,26.698113207547173,26.13679245283019,212,3,3946.1296296296296,3333.5925925925926,87.27777777777777,37.66666666666666,5.594444444444448,1896.7407407407406,19.907407407407412,80.01851851851852,1004.7037037037036,774.8888888888888,17.22222222222222,1896.7407407407406,5.575925925925925,1826.1296296296296,55.77777777777778,4.0,14.833333333333336,4.0,346.18518518518516,22.146296296296292,54,2,17.4031007751938,7954.0,2.0,8.0,0.0,72.0,47.0,0.13178294573643412,129.0,2.0,Excellent programming skills,0.956290628447785
Peter Donald,0.0,273.5,7.0,7.0,2,2,1264.0,957.0,49.0,36.5,22.5,661.0,3.5,36.5,341.0,278.5,1.5,661.0,3.7,656.0,1.5,4.0,3.5,2.5,132.0,33.5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
